PERIODO,NIU,DIUG,FIUG,CEC,VCD,VCF,GRUPO_CALIDAD_x,NIVEL_TENSION_x,CARGO_DISTRIBUCION,CONSUMO_MES,MES_FACTURADOS,%_PROP._ACTIVO,COMPENSADO,ALTITUD,LONGITUD,LATITUD
2025-07,2864321,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1426.0,-76.594327,3.79326
2025-07,1928714,40.96,23,0.0,0.0,0.0,31,1,398.997,238.0,2,100,0,923.0,-76.114228,4.479154
2025-08,1112140,11.1,12,0.0,0.0,0.0,21,1,398.37,148.0,1,100,0,970.0,-76.440196,3.702906
2025-08,20250093242,40.96,23,0.0,0.0,0.0,31,1,326.865,0.0,2,0,0,876.0,-76.452393,3.404233
2025-08,1205323,11.91,11,0.0,0.0,0.0,22,1,398.37,148.0,1,100,0,1035.0,-76.267132,3.725474
2025-08,1113622,11.1,12,0.0,0.0,0.0,21,1,398.37,0.0,2,100,1,1503.0,-76.572525,3.647413
2025-08,4196369,10.87,11,0.0,0.0,0.0,11,1,398.37,137.0,1,100,0,1026.0,-76.282369,3.555549
2025-08,1912066,57.02,26,177.28,14124.59,0.0,32,1,398.37,350.0,2,100,1,1548.0,-75.720341,4.675246
2025-08,1984798,11.1,12,0.0,0.0,0.0,21,1,398.37,95.0,1,100,0,955.0,-76.168566,4.174765
2025-07,3861791,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,0,7.0,-77.017213,3.878159
2025-08,1655421,8.49,7,0.0,0.0,0.0,13,1,398.37,240.0,1,100,0,19.0,-77.031777,3.881019
2025-07,4198392,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,971.0,-76.537523,3.248477
2025-07,1455909,10.87,11,140.0,11171.92,0.0,11,1,398.997,140.0,1,100,1,1004.0,-76.308894,3.543966
2025-08,1266502,57.02,26,0.0,0.0,0.0,32,1,398.37,83.0,1,100,0,989.0,-76.592817,3.128137
2025-07,2101745,11.91,11,0.0,0.0,0.0,22,1,398.997,0.0,2,100,0,920.0,-76.073659,4.395359
2025-07,20240155231,10.25,13,0.0,0.0,0.0,12,1,398.997,69.0,1,100,0,968.0,-76.295083,3.914101
2025-07,4162600,10.25,13,0.0,0.0,0.0,12,1,398.997,174.0,1,100,0,964.0,-76.518995,3.279376
2025-07,2863736,11.1,12,0.0,0.0,0.0,21,1,398.997,168.0,1,100,0,1077.0,-76.234158,3.418069
2025-08,4068200,57.02,26,0.0,0.0,0.0,32,1,398.37,220.0,1,100,0,978.0,-76.567363,3.255067
2025-07,4194273,10.87,11,0.0,0.0,0.0,11,1,398.997,0.0,2,100,0,1018.0,-76.294163,3.546838
2025-08,2050932,11.91,11,133.301,10620.667,10620.667,22,1,398.37,133.0,1,100,1,933.0,-75.973328,4.576595
2025-07,3141514,11.1,12,0.0,0.0,0.0,21,1,398.997,49.0,1,100,0,929.0,-76.184519,4.332173
2025-08,1163000,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1558.0,-76.529672,3.891635
2025-08,1077449,10.25,13,0.0,0.0,0.0,12,1,398.37,197.0,1,100,0,980.0,-76.292021,3.904804
2025-08,3365920,10.25,13,97.15,7740.364,0.0,12,1,398.37,97.0,1,100,1,969.0,-76.520072,3.248953
2025-07,1762272,10.87,11,0.0,0.0,0.0,11,1,398.997,222.0,1,100,0,1009.0,-76.298847,3.530354
2025-07,1865463,10.87,11,0.0,0.0,0.0,11,1,398.997,72.0,1,100,0,1011.0,-76.292887,3.534708
2025-08,1173038,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1634.0,-76.433817,3.985146
2025-08,3989044,11.1,12,0.0,0.0,0.0,21,1,398.37,0.0,2,100,0,910.0,-76.038618,4.518597
2025-08,3992267,10.87,11,0.0,0.0,0.0,11,1,398.37,69.0,1,100,0,988.0,-76.312699,3.506179
2025-07,3980919,9.94,9,0.0,0.0,0.0,31,2,279.076,0.0,2,101,0,950.0,-76.414857,3.544399
2025-07,1054544,10.25,13,0.0,0.0,0.0,12,1,398.997,203.0,1,100,0,983.0,-76.293615,3.902023
2025-08,1478499,10.87,11,0.0,0.0,0.0,11,1,398.37,114.0,1,100,0,1001.0,-76.312905,3.556326
2025-08,1829979,8.49,7,0.0,0.0,0.0,13,1,398.37,57.0,1,100,0,24.0,-77.00131,3.878887
2025-08,3904946,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1665.0,-76.179807,3.645237
2025-08,1805853,10.87,11,103.33,8232.691,0.0,11,1,398.37,103.0,1,100,1,1004.0,-76.288857,3.521342
2025-08,1197007,11.1,12,130.348,10385.322,0.0,21,1,398.37,129.0,1,100,1,973.0,-76.336894,3.766024
2025-07,3464303,40.96,23,0.0,0.0,0.0,31,1,398.997,494.0,2,100,0,1037.0,-76.167453,4.438042
2025-08,2901491,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1529.0,-76.491944,3.925434
2025-08,1146280,11.1,12,0.0,0.0,0.0,21,1,398.37,71.0,1,100,0,879.0,-76.689047,3.656995
2025-08,3759012,10.25,13,0.0,0.0,0.0,12,1,398.37,75.0,1,100,0,969.0,-76.307186,3.897259
2025-08,2050956,11.91,11,96.218,7666.046,7666.046,22,1,398.37,96.0,1,100,1,933.0,-75.974064,4.576695
2025-08,1468083,40.96,23,101.33,8073.413,8073.413,31,1,398.37,201.0,2,100,1,1182.0,-76.197424,3.59513
2025-08,1635408,10.87,11,0.0,0.0,0.0,11,1,398.37,68.0,1,100,0,1003.0,-76.299721,3.51288
2025-08,3861809,40.96,23,38.8,3091.318,0.0,31,1,398.37,77.0,2,100,1,1170.0,-76.210989,3.276555
2025-07,3318965,40.96,23,0.0,0.0,0.0,31,1,398.997,135.0,1,100,0,956.0,-76.45884,3.414178
2025-08,3921989,11.1,12,0.0,0.0,0.0,21,1,398.37,0.0,2,100,0,918.0,-76.035484,4.522107
2025-08,1209541,11.1,12,0.0,0.0,0.0,21,1,398.37,0.0,2,100,0,987.0,-76.306461,3.799077
2025-08,1958188,11.91,11,0.0,0.0,0.0,22,1,398.37,80.0,1,100,0,1615.0,-75.935546,4.265495
2025-08,3032374,10.87,11,0.0,0.0,0.0,11,1,398.37,110.0,1,100,0,1029.0,-76.277642,3.540818
2025-07,3234132,11.1,12,0.0,0.0,0.0,21,1,398.997,93.0,1,100,0,1052.0,-76.226073,3.322368
2025-08,20240141559,10.25,13,209.444,13691.948,0.0,12,1,326.865,204.0,1,0,1,981.0,-76.525954,3.279631
2025-07,2051926,11.91,11,0.0,0.0,0.0,22,1,398.997,75.0,1,100,0,935.0,-75.970441,4.575433
2025-08,3084225,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,25.0,-76.98669,3.871799
2025-07,1152762,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1348.0,-76.646512,3.572564
2025-08,3635262,10.87,11,0.0,0.0,0.0,11,1,398.37,170.0,1,100,0,1007.0,-76.293253,3.539381
2025-07,3648475,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1753.0,-76.17108,4.753245
2025-08,3972071,57.02,26,0.0,0.0,0.0,32,1,398.37,70.0,1,100,0,1008.0,-76.320182,3.692004
2025-08,1396404,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1168.0,-76.212361,3.522788
2025-07,1323150,40.96,23,0.0,0.0,0.0,31,1,398.997,132.0,1,100,0,960.0,-76.410326,3.384673
2025-08,3865140,57.02,26,45.024,3587.257,0.0,32,1,398.37,88.0,2,100,1,1621.0,-76.190442,3.857683
2025-08,20230318906,40.96,23,0.0,0.0,0.0,31,1,398.37,94.0,1,100,0,876.0,-76.436688,3.405262
2025-07,2070557,11.1,12,0.0,0.0,0.0,21,1,398.997,94.0,1,100,0,966.0,-76.107717,4.528926
2025-07,3510075,10.25,13,0.0,0.0,0.0,12,1,398.997,104.0,1,100,0,956.0,-76.508147,3.275453
2025-07,1120006,11.91,11,91.154,0.0,7274.018,22,1,398.997,91.0,1,100,1,1389.0,-76.52377,3.818945
2025-07,20240246520,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,1,1693.0,-76.085231,4.832177
2025-07,3422691,40.96,23,331.342,26440.939,0.0,31,1,398.997,329.0,2,100,1,1772.0,-76.591569,3.57517
2025-08,2044912,11.1,12,0.0,0.0,0.0,21,1,398.37,0.0,2,100,0,961.0,-76.159631,4.412062
2025-08,1254418,40.96,23,580.038,46214.021,46214.021,31,1,398.37,574.0,2,100,1,950.0,-76.481243,3.545371
2025-08,4040156,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1173.0,-76.607677,3.262984
2025-08,1828032,40.96,23,161.547,0.0,12871.133,31,1,398.37,160.0,1,100,1,1008.0,-76.299151,3.28732
2025-07,3884988,10.25,13,0.0,0.0,0.0,12,1,398.997,403.0,1,100,0,980.0,-76.55822,3.25539
2025-07,1396656,40.96,23,279.186,22278.863,0.0,31,1,398.997,275.0,2,100,1,1214.0,-76.212358,3.496096
2025-08,20230260347,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1207.0,-76.220861,3.488494
2025-08,1124316,40.96,23,0.0,0.0,0.0,31,1,398.37,80.0,2,100,0,1378.0,-76.365803,3.99718
2025-07,1478619,11.1,12,0.0,0.0,0.0,21,1,398.997,0.0,2,100,0,980.0,-76.348007,3.411551
2025-07,1811403,11.1,12,50.1,3997.954,0.0,21,1,398.997,50.0,1,100,1,968.0,-76.384781,3.399102
2025-07,4092946,10.87,11,0.0,0.0,0.0,11,1,398.997,210.0,1,100,0,998.0,-76.3081,3.532724
2025-07,1401886,8.49,7,0.0,0.0,0.0,13,1,398.997,90.0,1,100,0,34.0,-77.00569,3.881841
2025-07,3289831,10.25,13,0.0,0.0,0.0,12,1,398.997,82.0,1,100,0,990.0,-76.512376,3.244674
2025-07,3977629,8.49,7,0.0,0.0,0.0,13,1,398.997,140.0,1,100,0,2.0,-77.01214,3.875747
2025-07,1157716,40.96,23,0.0,0.0,0.0,31,1,398.997,125.0,2,100,0,1447.0,-76.706683,3.637521
2025-08,3415747,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1339.0,-76.170414,3.999433
2025-08,3212178,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,953.0,-76.460652,3.483753
2025-07,3663260,11.91,11,0.0,0.0,0.0,22,1,398.997,0.0,2,100,1,997.0,-76.314949,3.681279
2025-08,1910530,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,924.0,-76.238028,4.170361
2025-08,4195348,10.25,13,0.0,0.0,0.0,12,1,398.37,39.0,1,100,0,984.0,-76.503725,3.239992
2025-08,1291262,10.25,13,426.813,27902.014,0.0,12,1,326.865,425.0,1,0,1,964.0,-76.516421,3.26619
2025-07,20240109469,11.91,11,233.422,18626.92,0.0,22,1,398.997,230.0,1,100,1,1635.0,-75.930934,4.271686
2025-07,1665765,11.1,12,0.0,0.0,0.0,21,1,398.997,75.0,1,100,0,975.0,-76.349718,3.409061
2025-07,20240027799,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1471.0,-76.705004,3.541363
2025-08,1794906,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,22.0,-77.075302,3.889515
2025-08,3634980,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,0,981.0,-76.555258,3.258241
2025-08,2020694,11.1,12,164.133,13077.111,0.0,21,1,398.37,161.0,1,100,1,1431.0,-76.237447,4.512356
2025-07,3210122,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1170.0,-76.09914,4.573105
2025-07,3259259,40.96,23,0.0,0.0,0.0,31,1,398.997,90.0,1,100,0,952.0,-76.457003,3.413324
2025-07,3426507,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1147.0,-76.369259,4.127139
2025-08,1019027,10.25,13,188.844,12345.256,0.0,12,1,326.865,183.0,1,0,1,971.0,-76.291726,3.911628
2025-07,1282772,10.25,13,0.0,0.0,0.0,12,1,398.997,84.0,1,100,0,972.0,-76.543788,3.265821
2025-07,4156073,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,0,19.0,-76.988579,3.872971
2025-08,1346668,57.02,26,68.542,5460.986,0.0,32,1,398.37,66.0,1,100,1,965.0,-76.467699,3.269572
2025-08,3855248,10.25,13,0.0,0.0,0.0,12,1,398.37,265.0,1,100,0,965.0,-76.297139,3.910782
2025-07,20230056413,10.25,13,0.0,0.0,0.0,12,1,398.997,66.0,1,100,0,972.0,-76.292638,3.91671
2025-08,2963728,11.1,12,0.0,0.0,0.0,21,1,398.37,78.0,1,100,0,953.0,-76.165718,4.179715
2025-07,4021397,40.96,23,205.429,16393.093,16393.093,31,1,398.997,204.0,2,100,1,1864.0,-76.152944,3.434495
2025-08,2052236,11.91,11,172.926,13777.703,13777.703,22,1,398.37,172.0,1,100,1,937.0,-75.973505,4.574148
2025-08,3968677,10.87,11,82.119,0.0,6542.753,11,1,398.37,82.0,1,100,1,1019.0,-76.27393,3.51594
2025-08,1324618,40.96,23,179.674,14315.32,0.0,31,1,398.37,177.0,1,100,1,958.0,-76.423786,3.407909
2025-07,3200732,8.49,7,0.0,0.0,0.0,13,1,398.997,188.0,1,100,0,7.0,-77.023633,3.878434
2025-07,3176354,40.96,23,0.0,0.0,0.0,31,1,398.997,62.0,1,100,0,1030.0,-76.274454,3.60726
2025-08,4181271,40.96,23,0.0,0.0,0.0,31,1,398.37,116.0,2,100,0,1336.0,-76.648549,3.572417
2025-07,3843093,11.1,12,0.0,0.0,0.0,21,1,398.997,4.0,1,100,0,923.0,-76.035557,4.523839
2025-08,1862067,10.87,11,87.01,6932.407,0.0,11,1,398.37,87.0,1,100,1,1012.0,-76.29268,3.528744
2025-08,1647033,10.87,11,0.0,0.0,0.0,11,1,398.37,122.0,1,100,0,1027.0,-76.277614,3.5256
2025-08,1651344,10.87,11,0.0,0.0,0.0,11,1,398.37,0.0,2,100,1,1028.0,-76.275787,3.539615
2025-08,4020558,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1727.0,-76.705246,3.191902
2025-08,1178814,11.91,11,188.476,15016.681,0.0,22,1,398.37,186.0,1,100,1,1395.0,-76.521721,3.820434
2025-07,1125166,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1337.0,-76.363324,3.997252
2025-08,2108003,57.02,26,0.0,0.0,0.0,32,1,398.37,98.0,1,100,0,935.0,-76.073479,4.321115
2025-07,2726631,11.1,12,0.0,0.0,0.0,21,1,398.997,172.0,1,100,0,964.0,-76.440224,3.69748
2025-07,20240007992,10.25,13,0.0,0.0,0.0,12,1,398.997,115.0,1,100,0,986.0,-76.519598,3.226959
2025-08,1485975,8.49,7,0.0,0.0,0.0,13,1,398.37,178.0,1,100,0,16.0,-77.004915,3.873792
2025-08,3926856,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,942.0,-76.191516,4.169224
2025-07,20240208033,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,975.0,-76.348667,3.536125
2025-07,3188231,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,0,0.0,-77.029938,3.889367
2025-07,1727625,8.49,7,0.0,0.0,0.0,13,1,398.997,26.0,1,100,0,17.0,-77.005758,3.8699
2025-08,1910166,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1400.0,-76.023716,4.086848
2025-07,20240112060,10.87,11,9.006,590.602,0.0,11,1,327.878,9.0,1,0,1,100.0,-76.30977,3.539749
2025-07,2028108,11.91,11,0.0,0.0,0.0,22,1,398.997,181.0,1,100,0,1228.0,-75.785028,4.673187
2025-07,1657347,11.1,12,0.0,0.0,0.0,21,1,398.997,14.0,1,100,0,1043.0,-76.236267,3.325101
2025-08,3297323,40.96,23,0.0,0.0,0.0,31,1,398.37,67.0,1,100,0,951.0,-76.456768,3.413849
2025-08,1051376,10.25,13,0.0,0.0,0.0,12,1,398.37,1.0,1,100,0,979.0,-76.298137,3.901101
2025-08,1989288,11.1,12,0.0,0.0,0.0,21,1,398.37,214.0,1,100,0,947.0,-76.155991,4.419689
2025-07,20230035785,10.25,13,0.0,0.0,0.0,12,1,398.997,56.0,1,100,0,983.0,-76.505345,3.240823
2025-08,3918944,8.49,7,0.0,0.0,0.0,13,1,398.37,68.0,1,100,0,19.0,-77.00059,3.858671
2025-07,2896221,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,0,30.0,-77.002308,3.887857
2025-07,3368032,10.25,13,90.025,7183.917,0.0,12,1,398.997,90.0,1,100,1,969.0,-76.521004,3.24841
2025-08,3835133,10.25,13,3.039,242.11,242.11,12,1,398.37,3.0,1,100,1,958.0,-76.504746,3.274131
2025-07,3621625,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,0.0,-76.244128,3.729521
2025-07,1045022,10.25,13,0.0,0.0,0.0,12,1,398.997,129.0,1,100,0,993.0,-76.292839,3.894619
2025-08,1452189,10.87,11,58.96,4697.621,0.0,11,1,398.37,58.0,1,100,1,999.0,-76.312875,3.545018
2025-07,3066698,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,0,20.0,-77.007262,3.874357
2025-07,1910248,11.91,11,119.233,9514.712,0.0,22,1,398.997,119.0,2,100,1,1381.0,-75.737421,4.707232
2025-08,2754043,8.49,7,0.0,0.0,0.0,13,1,398.37,3.0,1,100,0,5.0,-77.070056,3.88134
2025-07,2005586,11.91,11,0.0,0.0,0.0,22,1,398.997,73.0,1,100,0,1153.0,-75.828602,4.341566
2025-07,3164506,10.87,11,0.0,0.0,0.0,11,1,398.997,135.0,1,100,0,1008.0,-76.295772,3.535589
2025-07,1291526,10.25,13,0.0,0.0,0.0,12,1,398.997,308.0,1,100,0,964.0,-76.533343,3.263607
2025-07,1820715,10.87,11,0.0,0.0,0.0,11,1,398.997,23.0,1,100,0,1016.0,-76.282285,3.520172
2025-08,3427965,40.96,23,0.0,0.0,0.0,31,1,398.37,231.0,1,100,0,993.0,-76.312242,3.524203
2025-08,2096351,11.91,11,0.0,0.0,0.0,22,1,398.37,98.0,1,100,0,917.0,-76.069443,4.399812
2025-08,3316575,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,11.0,-77.004345,3.877274
2025-08,4061438,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1445.0,-76.22362,4.500673
2025-07,2998257,11.1,12,0.0,0.0,0.0,21,1,398.997,4.0,1,100,0,1569.0,-76.568217,3.64926
2025-07,3310367,10.25,13,30.0,2393.983,0.0,12,1,398.997,30.0,1,100,1,974.0,-76.538957,3.254745
2025-07,1909341,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,1,379.0,-76.296797,4.919076
2025-08,1695039,10.87,11,0.0,0.0,0.0,11,1,398.37,229.0,1,100,0,1003.0,-76.305409,3.544143
2025-08,3551007,40.96,23,0.0,0.0,0.0,31,1,398.37,150.0,1,100,0,965.0,-76.385003,3.406946
2025-07,1188276,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1414.0,-76.649947,3.534827
2025-07,3570518,70.66,30,0.0,0.0,0.0,33,1,398.997,205.0,2,100,0,48.0,-76.927208,3.874251
2025-07,4179366,11.1,12,129.234,10312.779,10312.779,21,1,398.997,129.0,1,100,1,975.0,-76.329975,3.768128
2025-08,1852689,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1146.0,-76.20157,3.616438
2025-07,3084429,11.1,12,0.0,0.0,0.0,21,1,398.997,108.0,1,100,0,977.0,-76.348198,3.409039
2025-07,3642748,11.1,12,0.0,0.0,0.0,21,1,398.997,0.0,2,100,0,1428.0,-76.23846,4.513371
2025-08,1459326,10.87,11,0.0,0.0,0.0,11,1,398.37,137.0,1,100,0,1000.0,-76.308122,3.548416
2025-07,4046042,10.25,13,0.0,0.0,0.0,12,1,398.997,76.0,1,100,0,972.0,-76.292345,3.921312
2025-08,1689957,10.87,11,0.0,0.0,0.0,11,1,398.37,133.0,1,100,0,996.0,-76.299918,3.510502
2025-08,4168881,10.25,13,126.763,10099.762,0.0,12,1,398.37,126.0,1,100,1,982.0,-76.551763,3.267389
2025-08,1084961,10.25,13,0.0,0.0,0.0,12,1,398.37,92.0,1,100,0,978.0,-76.294672,3.904761
2025-08,20240253594,10.25,13,0.0,0.0,0.0,12,1,398.37,16.0,1,100,0,971.0,-76.537395,3.247456
2025-08,4042573,57.02,26,0.0,0.0,0.0,32,1,398.37,15.0,2,100,0,1079.0,-76.240863,3.728054
2025-08,4197806,57.02,26,168.823,13450.81,0.0,32,1,398.37,164.0,1,100,1,997.0,-76.580998,3.202315
2025-07,1769586,8.49,7,0.0,0.0,0.0,13,1,398.997,172.0,1,100,0,19.0,-76.993476,3.867473
2025-07,1911627,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,1,1197.0,-75.835901,4.703969
2025-08,1673826,10.87,11,0.0,0.0,0.0,11,1,398.37,95.0,1,100,0,1010.0,-76.291073,3.522302
2025-08,1930122,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1037.0,-76.16703,4.437861
2025-08,1935774,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1287.0,-76.111338,4.06456
2025-08,20240253772,10.25,13,554.548,36252.425,36252.425,12,1,326.865,552.0,1,0,1,984.0,-76.577142,3.269552
2025-08,3557437,11.1,12,0.0,0.0,0.0,21,1,398.37,90.0,1,100,0,936.0,-76.149239,4.406615
2025-08,3394224,57.02,26,0.0,0.0,0.0,32,1,398.37,16.0,1,100,0,1363.0,-76.63096,3.207575
2025-08,3019754,8.49,7,6508.331,425468.573,0.0,13,1,326.865,6480.0,1,0,1,10.0,-77.054178,3.884492
2025-07,1542444,10.87,11,184.0,14683.095,0.0,11,1,398.997,184.0,1,100,1,1017.0,-76.294366,3.553916
2025-07,1907357,40.96,23,0.0,0.0,0.0,31,1,398.997,299.0,2,100,0,1622.0,-75.956395,4.163546
2025-08,1196551,11.1,12,218.081,17375.368,0.0,21,1,398.37,218.0,1,100,1,976.0,-76.332606,3.764386
2025-08,3366740,10.25,13,28.043,2234.332,0.0,12,1,398.37,28.0,1,100,1,969.0,-76.521004,3.24841
2025-08,1835544,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,6.0,-77.003534,3.869507
2025-08,3336338,11.1,12,0.0,0.0,0.0,21,1,398.37,70.0,1,100,0,1530.0,-76.481474,3.939094
2025-07,2717218,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1872.0,-76.167228,3.297112
2025-08,1733979,40.96,23,0.0,0.0,0.0,31,1,398.37,105.0,1,100,0,978.0,-76.353266,3.385725
2025-07,1002383,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,1379.0,-76.200525,3.881057
2025-08,1493121,10.87,11,240.708,19178.195,0.0,11,1,398.37,240.0,1,100,1,1020.0,-76.292922,3.555981
2025-08,3233463,57.02,26,0.0,0.0,0.0,32,1,398.37,57.0,1,100,0,1181.0,-76.232563,3.753289
2025-08,3394522,10.87,11,0.0,0.0,0.0,11,1,398.37,94.0,1,100,0,998.0,-76.296442,3.504695
2025-07,3648514,11.1,12,0.0,0.0,0.0,21,1,398.997,197.0,2,100,0,985.0,-76.308597,3.801915
2025-08,1422195,11.91,11,0.0,0.0,0.0,22,1,398.37,261.0,1,100,0,996.0,-76.313126,3.683355
2025-08,3446443,11.91,11,0.0,0.0,0.0,22,1,398.37,95.0,1,100,0,923.0,-76.074226,4.38836
2025-07,1350962,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1013.0,-76.290811,3.305772
2025-08,1998680,11.1,12,0.0,0.0,0.0,21,1,398.37,48.0,1,100,0,938.0,-76.150975,4.409792
2025-08,1996044,11.91,11,0.0,0.0,0.0,22,1,398.37,94.0,1,100,0,1627.0,-75.92849,4.262652
2025-08,1216582,11.1,12,64.024,5101.034,5101.034,21,1,398.37,64.0,1,100,1,978.0,-76.326076,3.763911
2025-07,1497330,10.87,11,0.0,0.0,0.0,11,1,398.997,220.0,1,100,0,1019.0,-76.292494,3.557521
2025-07,2006638,57.02,26,0.0,0.0,0.0,32,1,398.997,137.0,2,100,0,1557.0,-75.910787,4.589026
2025-08,4028644,40.96,23,0.0,0.0,0.0,31,1,398.37,54.0,1,100,0,962.0,-76.503106,3.556732
2025-08,1707651,11.1,12,113.544,9046.49,0.0,21,1,398.37,113.0,1,100,1,981.0,-76.348762,3.409078
2025-08,1113842,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1503.0,-76.626418,3.645652
2025-08,2893958,10.25,13,0.0,0.0,0.0,12,1,398.37,196.0,1,100,0,965.0,-76.509226,3.240223
2025-07,3984436,10.25,13,1.0,0.0,79.815,12,1,398.997,1.0,1,100,1,967.0,-76.505951,3.2243
2025-07,1622988,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,968.0,-76.38634,3.612822
2025-08,1743156,8.49,7,0.0,0.0,0.0,13,1,326.865,77.0,1,0,0,13.0,-77.077058,3.890415
2025-07,4039462,40.96,23,0.0,0.0,0.0,31,1,398.997,101.0,1,100,0,876.0,-76.462654,3.398566
2025-07,1606185,40.96,23,332.117,26502.747,0.0,31,1,398.997,332.0,1,100,1,979.0,-76.365977,3.375503
2025-07,20230093645,40.96,23,0.0,0.0,0.0,31,1,398.997,98.0,1,100,0,962.0,-76.504533,3.554988
2025-07,3388553,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,2003.0,-76.178181,3.257377
2025-07,20250024518,11.91,11,0.0,0.0,0.0,22,1,398.997,102.0,1,100,0,919.0,-75.987279,4.792029
2025-07,20240134765,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,1002.0,-76.556072,3.255115
2025-08,1456278,10.87,11,0.0,0.0,0.0,11,1,398.37,136.0,1,100,0,1000.0,-76.309799,3.545004
2025-07,3471441,57.02,26,14.002,0.0,1117.345,32,1,398.997,14.0,1,100,1,1135.0,-76.608274,3.244254
2025-07,1576281,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,0,13.0,-76.995182,3.876986
2025-08,3495080,40.96,23,0.0,0.0,0.0,31,1,398.37,210.0,1,100,0,990.0,-76.32861,3.376423
2025-07,1422351,11.91,11,0.0,0.0,0.0,22,1,398.997,454.0,1,100,0,991.0,-76.31326,3.686658
2025-08,2852566,57.02,26,0.0,0.0,0.0,32,1,398.37,24.0,2,100,0,1128.0,-76.36699,4.132567
2025-07,1468014,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,983.0,-76.318904,3.465819
2025-08,4106665,10.25,13,0.0,0.0,0.0,12,1,398.37,1.0,1,100,0,964.0,-76.518214,3.248951
2025-08,1357452,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,11.0,-77.002141,3.869851
2025-08,3056510,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,963.0,-76.425707,3.350963
2025-07,1061180,10.25,13,0.0,0.0,0.0,12,1,398.997,148.0,1,100,0,979.0,-76.291603,3.907696
2025-07,3640731,57.02,26,0.0,0.0,0.0,32,1,398.997,131.0,2,100,0,1055.0,-76.252783,3.640333
2025-08,20240071062,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,876.0,-76.444482,3.404809
2025-08,3982904,40.96,23,50.57,4029.137,0.0,31,1,398.37,101.0,2,100,1,949.0,-76.437512,3.513345
